Data_Balanco;Tax Effect Of Unusual Items;Tax Rate For Calcs;Normalized EBITDA;Total Unusual Items;Total Unusual Items Excluding Goodwill;Net Income From Continuing Operation Net Minority Interest;Reconciled Depreciation;Reconciled Cost Of Revenue;EBITDA;EBIT;Net Interest Income;Interest Expense;Interest Income;Normalized Income;Net Income From Continuing And Discontinued Operation;Total Expenses;Total Operating Income As Reported;Diluted Average Shares;Basic Average Shares;Diluted EPS;Basic EPS;Diluted NI Availto Com Stockholders;Net Income Common Stockholders;Otherunder Preferred Stock Dividend;Net Income;Minority Interests;Net Income Including Noncontrolling Interests;Net Income Continuous Operations;Tax Provision;Pretax Income;Net Non Operating Interest Income Expense;Total Other Finance Cost;Interest Expense Non Operating;Interest Income Non Operating;Operating Income;Operating Expense;Other Operating Expenses;Selling General And Administration;General And Administrative Expense;Gross Profit;Cost Of Revenue;Total Revenue;Operating Revenue;Ticker;Net Income Extraordinary;Other Non Operating Income Expenses;Gain On Sale Of Security;Depreciation And Amortization In Income Statement;Depreciation Income Statement;Selling And Marketing Expense;Insurance And Claims;Rent And Landing Fees;Other Income Expense;Special Income Charges;Gain On Sale Of Ppe;Other Special Charges;Write Off;Restructuring And Mergern Acquisition;Earnings From Equity Interest;Other Taxes;Other Gand A;Excise Taxes;Rent Expense Supplemental;Impairment Of Capital Assets;Provision For Doubtful Accounts;Depreciation Amortization Depletion Income Statement;Salaries And Wages;Net Income Discontinuous Operations;Amortization;Amortization Of Intangibles Income Statement;Research And Development;Preferred Stock Dividends;Professional Expense And Contract Services Expense;Other Non Interest Expense;Net Policyholder Benefits And Claims;Average Dilution Earnings;Gain On Sale Of Business;Depletion Income Statement
2022-12-31;-208868,0;0,101;335091000,0;-2068000,0;-2068000,0;86345000,0;184568000,0;2747937000,0;333023000,0;148455000,0;-74566000,0;70025000,0;2682000,0;88204132,0;86345000,0;3851238000,0;137285000,0;148574609,0;148574609,0;0,58;0,58;86345000,0;86345000,0;0,0;86345000,0;;86345000,0;86345000,0;-7915000,0;78430000,0;-74566000,0;7223000,0;70025000,0;2682000,0;139237000,0;1103301000,0;21178000,0;220141000,0;10081000,0;1242538000,0;2747937000,0;3990475000,0;3990475000,0;PNVL3;;330000,0;;183766000,0;183766000,0;210060000,0;;34279000,0;;-2068000,0;;2068000,0;;;;;;;34279000,0;;;;;;;;;;;;;;;
2021-12-31;-57730,0;0,046;279392000,0;-1255000,0;-1255000,0;79426000,0;157774000,0;2236809000,0;278137000,0;120363000,0;-27969000,0;37124000,0;7247000,0;80623270,0;79426000,0;3122454000,0;;149591026,0;149591026,0;0,53;0,53;79426000,0;79426000,0;0,0;79426000,0;;79426000,0;79426000,0;3813000,0;83239000,0;-27969000,0;-1908000,0;37124000,0;7247000,0;102954000,0;885645000,0;15422000,0;179664000,0;8776000,0;988599000,0;2236809000,0;3225408000,0;3225408000,0;PNVL3;;105000,0;;157154000,0;157154000,0;170888000,0;;29630000,0;;-1255000,0;;1255000,0;;;;;;;29630000,0;;;;;;;;;;;;;;;
2024-12-31;27581140,0;0,17;1675449000,0;162242000,0;162242000,0;1200019000,0;167592000,0;6462477000,0;1837691000,0;1670099000,0;-99433000,0;199478000,0;53718000,0;1065358140,0;1200019000,0;7213738000,0;1457572000,0;1238669300,0;1238669300,0;0,990545;0,999809;1200019000,0;1200019000,0;0,0;1200019000,0;-22358000,0;1222377000,0;1222377000,0;248244000,0;1470621000,0;-99433000,0;-46327000,0;199478000,0;53718000,0;1380099000,0;751261000,0;18832000,0;732429000,0;380061000,0;2131360000,0;6462477000,0;8593837000,0;8593837000,0;POMO3;;;;;;352368000,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-12-31;10520930,0;0,07;993698000,0;150299000,0;150299000,0;816159000,0;146369000,0;5144577000,0;1143997000,0;997628000,0;-37269000,0;132078000,0;49189000,0;676380930,0;816159000,0;5844011000,0;800574000,0;1035664300,0;1035664300,0;0,783573;0,788055;816159000,0;816159000,0;0,0;816159000,0;5348000,0;810811000,0;810811000,0;54739000,0;865550000,0;-37269000,0;-45620000,0;132078000,0;49189000,0;839207000,0;699434000,0;60646000,0;638788000,0;305653000,0;1538641000,0;5144577000,0;6683218000,0;6683218000,0;POMO3;;;;;;333135000,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-12-31;59667620,0;0,34;495207000,0;175493000,0;175493000,0;449114000,0;119808000,0;4586109000,0;670700000,0;550892000,0;-61997000,0;137608000,0;48407000,0;333288620,0;449114000,0;5123858000,0;265779000,0;1249898760,0;1241321400,0;0,359318;0,361803;449114000,0;449114000,0;0,0;449114000,0;12312000,0;436802000,0;436802000,0;-23518000,0;413284000,0;-61997000,0;-27204000,0;137608000,0;48407000,0;291760000,0;537749000,0;59318000,0;486912000,0;255629000,0;829509000,0;4586109000,0;5415618000,0;5415618000,0;POMO3;;;;;;231283000,0;;;;0,0;;;;;;;;;;0,0;;;;;;;;;;;;;;
2021-12-31;3583342,582992;0,064051;517644000,0;55945000,0;55945000,0;366623000,0;105470000,0;3143215000,0;573589000,0;468119000,0;151940000,0;85222000,0;230876000,0;314261342,582992;366623000,0;3351868000,0;228025000,0;1249898760,0;1240582200,0;0,293326;0,295523;366623000,0;366623000,0;0,0;366623000,0;8251000,0;358372000,0;358372000,0;24525000,0;382897000,0;151940000,0;-6286000,0;85222000,0;230876000,0;147571000,0;208653000,0;68626000,0;431126000,0;239556000,0;356224000,0;3143215000,0;3499439000,0;3499439000,0;POMO3;;;;;;191570000,0;;;;24097000,0;;-29681000,0;;0,0;;;;;;5584000,0;;;;;;;;;;;;;;
2024-12-31;27581140,0;0,17;1675449000,0;162242000,0;162242000,0;1200019000,0;167592000,0;6462477000,0;1837691000,0;1670099000,0;-99433000,0;199478000,0;53718000,0;1065358140,0;1200019000,0;7213738000,0;1457572000,0;1238669300,0;1238669300,0;0,990545;0,999809;1200019000,0;1200019000,0;0,0;1200019000,0;-22358000,0;1222377000,0;1222377000,0;248244000,0;1470621000,0;-99433000,0;-46327000,0;199478000,0;53718000,0;1380099000,0;751261000,0;18832000,0;732429000,0;380061000,0;2131360000,0;6462477000,0;8593837000,0;8593837000,0;POMO4;;;;;;352368000,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-12-31;10520930,0;0,07;993698000,0;150299000,0;150299000,0;816159000,0;146369000,0;5144577000,0;1143997000,0;997628000,0;-37269000,0;132078000,0;49189000,0;676380930,0;816159000,0;5844011000,0;800574000,0;1035664300,0;1035664300,0;0,783573;0,788055;816159000,0;816159000,0;0,0;816159000,0;5348000,0;810811000,0;810811000,0;54739000,0;865550000,0;-37269000,0;-45620000,0;132078000,0;49189000,0;839207000,0;699434000,0;60646000,0;638788000,0;305653000,0;1538641000,0;5144577000,0;6683218000,0;6683218000,0;POMO4;;;;;;333135000,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-12-31;59667620,0;0,34;495207000,0;175493000,0;175493000,0;449114000,0;119808000,0;4586109000,0;670700000,0;550892000,0;-61997000,0;137608000,0;48407000,0;333288620,0;449114000,0;5123858000,0;265779000,0;1249898760,0;1241321400,0;0,359318;0,361803;449114000,0;449114000,0;0,0;449114000,0;12312000,0;436802000,0;436802000,0;-23518000,0;413284000,0;-61997000,0;-27204000,0;137608000,0;48407000,0;291760000,0;537749000,0;59318000,0;486912000,0;255629000,0;829509000,0;4586109000,0;5415618000,0;5415618000,0;POMO4;;;;;;231283000,0;;;;0,0;;;;;;;;;;0,0;;;;;;;;;;;;;;
2021-12-31;3583342,582992;0,064051;517644000,0;55945000,0;55945000,0;366623000,0;105470000,0;3143215000,0;573589000,0;468119000,0;151940000,0;85222000,0;230876000,0;314261342,582992;366623000,0;3351868000,0;228025000,0;1249898760,0;1240582200,0;0,293326;0,295523;366623000,0;366623000,0;0,0;366623000,0;8251000,0;358372000,0;358372000,0;24525000,0;382897000,0;151940000,0;-6286000,0;85222000,0;230876000,0;147571000,0;208653000,0;68626000,0;431126000,0;239556000,0;356224000,0;3143215000,0;3499439000,0;3499439000,0;POMO4;;;;;;191570000,0;;;;24097000,0;;-29681000,0;;0,0;;;;;;5584000,0;;;;;;;;;;;;;;
2024-12-31;0,0;0,167404;329020000,0;0,0;0,0;80378000,0;57417000,0;2764289000,0;329020000,0;271603000,0;-180398000,0;169467000,0;7449000,0;80378000,0;80378000,0;3027320000,0;;140064000,0;139910000,0;0,5739;0,5745;80378000,0;80378000,0;0,0;80378000,0;-4660000,0;85038000,0;85038000,0;17098000,0;102136000,0;-180398000,0;18380000,0;169467000,0;7449000,0;305012000,0;263031000,0;12163000,0;657146000,0;220817000,0;568043000,0;2764289000,0;3332332000,0;3332332000,0;POSI3;;;;;;436329000,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-12-31;-51192,480061;0,012862;556819000,0;-3980000,0;-3980000,0;246760000,0;56230000,0;2864102000,0;552839000,0;496609000,0;-247070000,0;242458000,0;4101000,0;250688807,519939;246760000,0;2967467000,0;;140339000,0;140069000,0;1,7583;1,7617;246760000,0;246760000,0;0,0;246760000,0;-4122000,0;250882000,0;250882000,0;3269000,0;254151000,0;-247070000,0;8713000,0;242458000,0;4101000,0;506792000,0;103365000,0;8342000,0;712408000,0;216172000,0;610157000,0;2864102000,0;3474259000,0;3474259000,0;POSI3;;;;;;496236000,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-12-31;18629,202173;0,002042;627612000,0;9121000,0;9121000,0;303117000,0;49891000,0;3796478000,0;636733000,0;586842000,0;-306169000,0;279858000,0;10416000,0;294014629,202173;303117000,0;3771149000,0;;140083000,0;139861000,0;2,1638;2,1673;303117000,0;303117000,0;0,0;303117000,0;-3240000,0;306357000,0;306357000,0;627000,0;306984000,0;-306169000,0;36727000,0;279858000,0;10416000,0;627390000,0;-25329000,0;5975000,0;737589000,0;197325000,0;602061000,0;3796478000,0;4398539000,0;4398539000,0;POSI3;;;;;;540264000,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-12-31;0,0;0,025649;409349000,0;0,0;0,0;200258000,0;42344000,0;2596881000,0;409349000,0;367005000,0;-115062000,0;158768000,0;43706000,0;200258000,0;200258000,0;3066496000,0;;140689897,0;140167985,0;1,4234;1,4287;200258000,0;200258000,0;0,0;200258000,0;-2638000,0;202896000,0;202896000,0;5341000,0;208237000,0;-115062000,0;43632000,0;158768000,0;43706000,0;298991000,0;469615000,0;1962000,0;527200000,0;163437000,0;768606000,0;2596881000,0;3365487000,0;3365487000,0;POSI3;;;;;;363763000,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-31;221004080,0;0,34;9279021000,0;650012000,0;650012000,0;10301606000,0;2494296000,0;7085876000,0;9929033000,0;7434737000,0;-1209480000,0;1073618000,0;36432000,0;9872598080,0;10301606000,0;7566419000,0;;838005857,0;834379000,0;12,293;12,346;10301606000,0;10301606000,0;0,0;10301606000,0;;10301606000,0;10301606000,0;-3940487000,0;6361119000,0;-1209480000,0;172294000,0;1073618000,0;36432000,0;6794234000,0;480543000,0;220578000,0;56443000,0;56443000,0;7274777000,0;7085876000,0;14360653000,0;14360653000,0;PRIO3;;;;106422000,0;106422000,0;;;;;-82131000,0;;;-110849000,0;61292000,0;;;;;;131688000,0;;;;;;;46868000,0;;;;;;;
2023-12-31;-10398505,5;0,1515;8898917000,0;-68637000,0;-68637000,0;5179905000,0;2054585000,0;4246137000,0;8830280000,0;6775695000,0;-618274000,0;671023000,0;23270000,0;5238143494,5;5179905000,0;4966263000,0;;847220314,0;840315000,0;6,114;6,164;5179905000,0;5179905000,0;0,0;5179905000,0;;5179905000,0;5179905000,0;924767000,0;6104672000,0;-618274000,0;-29479000,0;671023000,0;23270000,0;6938778000,0;720126000,0;231920000,0;68985000,0;68985000,0;7658904000,0;4246137000,0;11905041000,0;11905041000,0;PRIO3;;;;137190000,0;137190000,0;;;;;-57217000,0;;-36579000,0;0,0;93796000,0;;;;;;0,0;;;;;;;24362000,0;;;;;;;
2022-12-31;10434390,3;0,0641;4751652000,0;162783000,0;162783000,0;3427072000,0;854256000,0;2106303000,0;4914435000,0;4060179000,0;-442202000,0;398359000,0;23313000,0;3274723390,3;3427072000,0;2447262000,0;;851869749,0;843819000,0;4,023;4,061;3427072000,0;3427072000,0;0,0;3427072000,0;;3427072000,0;3427072000,0;234748000,0;3661820000,0;-442202000,0;67156000,0;398359000,0;23313000,0;3916213000,0;340959000,0;-7689000,0;46726000,0;46726000,0;4257172000,0;2106303000,0;6363475000,0;6363475000,0;PRIO3;;;;121854000,0;121854000,0;;;;;0,0;;;;0,0;;;;;;0,0;;;;;;;14859000,0;;;;;;;
2021-12-31;-10455198,8;0,1108;2738507000,0;-94361000,0;-94361000,0;1333046000,0;881271000,0;1883358000,0;2644146000,0;1762875000,0;-299980000,0;263754000,0;2189000,0;1416951801,2;1333046000,0;2247408000,0;;834718848,0;825228000,0;1,597;1,615;1333046000,0;1333046000,0;0,0;1333046000,0;;1333046000,0;1333046000,0;166075000,0;1499121000,0;-299980000,0;38415000,0;263754000,0;2189000,0;2148595000,0;364050000,0;71602000,0;25152000,0;25152000,0;2512645000,0;1883358000,0;4396003000,0;4396003000,0;PRIO3;;;;110973000,0;110973000,0;;;;;-27152000,0;;3184000,0;23968000,0;;;;;;;23968000,0;;;;;;;10262000,0;;;;;;;
2024-12-31;5625180,0;0,27;117537000,0;20834000,0;20834000,0;10150000,0;48736000,0;854084000,0;138371000,0;89635000,0;-70253000,0;51757000,0;0,0;-5058820,0;10150000,0;1015379000,0;;45091541,0;45091541,0;0,216511;0,216511;10150000,0;10150000,0;0,0;10150000,0;-17667000,0;27817000,0;27817000,0;10061000,0;37878000,0;-70253000,0;18496000,0;51757000,0;0,0;85204000,0;161295000,0;851000,0;41147000,0;40984000,0;246499000,0;854084000,0;1100583000,0;1100583000,0;PRNR3;;;;17283000,0;17283000,0;163000,0;;6247000,0;;1278000,0;;-1519000,0;241000,0;;;;;;94097000,0;;;;;;;;;;;;;;;
2023-12-31;1489880,0;0,34;113900000,0;4382000,0;4382000,0;13701000,0;39061000,0;830840000,0;118282000,0;79221000,0;-50790000,0;36810000,0;0,0;10808880,0;13701000,0;958295000,0;;37291475,0;37291475,0;0,673076;0,673076;13701000,0;13701000,0;0,0;13701000,0;-11379000,0;25080000,0;25080000,0;17331000,0;42411000,0;-50790000,0;13980000,0;36810000,0;0,0;88116000,0;127455000,0;-774000,0;38800000,0;38558000,0;215571000,0;830840000,0;1046411000,0;1046411000,0;PRNR3;;;;13468000,0;13468000,0;242000,0;;4717000,0;;-3124000,0;;3071000,0;53000,0;;;;;;70907000,0;;;;;;;;;;;;;;;
2022-12-31;1048493,181278;0,228629;119785000,0;4586000,0;4586000,0;20235000,0;26298000,0;614912000,0;124371000,0;98073000,0;-25990000,0;13893000,0;1122000,0;16697493,181278;20235000,0;707980000,0;;37750473,0;37750473,0;0,536023;0,536023;20235000,0;20235000,0;0,0;20235000,0;-44699000,0;64934000,0;64934000,0;19246000,0;84180000,0;-25990000,0;13219000,0;13893000,0;1122000,0;105514000,0;93068000,0;1474000,0;25581000,0;25203000,0;198582000,0;614912000,0;813494000,0;813494000,0;PRNR3;;;;5087000,0;5087000,0;378000,0;;3111000,0;;-2744000,0;;2687000,0;57000,0;;;;;;54352000,0;;;;;;;;;;;;;;;
2021-12-31;223290,0;0,09;39775000,0;2481000,0;2481000,0;14496000,0;20910000,0;362687000,0;42256000,0;21346000,0;-5951000,0;5167000,0;449000,0;12238290,0;14496000,0;413677000,0;;38689085,0;38689085,0;0,37468;0,37468;14496000,0;14496000,0;0,0;14496000,0;-3000,0;14499000,0;14499000,0;1680000,0;16179000,0;-5951000,0;1233000,0;5167000,0;449000,0;19464000,0;50990000,0;4953000,0;12570000,0;12570000,0;70454000,0;362687000,0;433141000,0;433141000,0;PRNR3;;;;3881000,0;3881000,0;945000,0;;1746000,0;;-463000,0;;472000,0;-9000,0;;;;;;14655000,0;;;;;;;;;;;;;;;
2025-12-31;-195811726,0;0,262;;-747373000,0;-747373000,0;3380884000,0;422720000,0;;;4689594000,0;-111817000,0;50079000,0;188772000,0;3932445274,0;3380884000,0;38108147000,0;;648695000,0;648695000,0;5,2118;5,2118;3380884000,0;3380884000,0;;3380884000,0;-43194000,0;3424078000,0;3424078000,0;1215437000,0;4639515000,0;-111817000,0;61738000,0;50079000,0;;;;4963164000,0;2716722000,0;2565423000,0;;;42747662000,0;42747662000,0;PSSA3;;;;62750000,0;;151299000,0;;;4959092000,0;-747373000,0;;-3019000,0;;750392000,0;;;;;;;;;;;62750000,0;;;;;;25548408000,0;;;
2024-12-31;-244724214,0;0,318;;-769573000,0;-769573000,0;2644845000,0;413065000,0;;;4032180000,0;-168614000,0;87614000,0;216808000,0;3169693786,0;2644845000,0;32582164000,0;;648563000,0;648563000,0;4,078;4,078;2644845000,0;2644845000,0;;2644845000,0;-45937000,0;2690782000,0;2690782000,0;1253784000,0;3944566000,0;-168614000,0;81000000,0;87614000,0;;;;3936651000,0;2282036000,0;2130507000,0;;;36526730000,0;36526730000,0;PSSA3;;;;40798000,0;;151529000,0;;;3853891000,0;-769573000,0;;-4033000,0;;773606000,0;;;;;;;;;;;40798000,0;;;;;;21776171000,0;;;
2023-12-31;-165402755,0;0,347;;-476665000,0;-476665000,0;2266149000,0;381457000,0;;;3859969000,0;-566534000,0;316938000,0;284053000,0;2577411245,0;2266149000,0;30235516000,0;;647050000,0;647050000,0;3,502278;3,502278;2266149000,0;2266149000,0;;2266149000,0;-48708000,0;2314857000,0;2314857000,0;1228174000,0;3543031000,0;-566534000,0;249596000,0;316938000,0;;;;3839711000,0;2022435000,0;1880931000,0;;;33835349000,0;33835349000,0;PSSA3;;;;40248000,0;;141504000,0;;;3421181000,0;-476665000,0;;0,0;;476665000,0;;;;;;;;;;;40248000,0;;;;;;20162228000,0;;;
2022-12-31;-42942125,0;0,125;;-343537000,0;-343537000,0;1139971000,0;284251000,0;;;1656293000,0;-381605000,0;333620000,0;268940000,0;1440565875,0;1139971000,0;23116161000,0;;644166000,0;644166000,0;1,769685;1,769685;1139971000,0;1139971000,0;;1139971000,0;-17443000,0;1157414000,0;1157414000,0;165259000,0;1322673000,0;-381605000,0;47985000,0;333620000,0;;;;183247000,0;1645897000,0;1512621000,0;;;24438834000,0;24438834000,0;PSSA3;;;;12622000,0;;133276000,0;;;30593000,0;-343537000,0;;0,0;;343537000,0;;;;;;;;;;;12622000,0;;;;;;17906431000,0;;;
2024-12-31;-311033,886394;0,06895;259526000,0;-4511000,0;-4511000,0;-102038000,0;183453000,0;1542434000,0;255015000,0;71562000,0;-212554000,0;181134000,0;17220000,0;-97838033,886394;-102038000,0;2273576000,0;;140987000,0;140987000,0;-0,72374;-0,72374;-102038000,0;-102038000,0;0,0;-102038000,0;-21000,0;-102017000,0;-102017000,0;-7555000,0;-109572000,0;-212554000,0;48640000,0;181134000,0;17220000,0;134230000,0;731142000,0;-43420000,0;801673000,0;139970000,0;865372000,0;1542434000,0;2407806000,0;2407806000,0;PTBL3;;;;;;661703000,0;;;;-4178000,0;;;4178000,0;;;;;;;;;;;;;;;;;;;;;
2023-12-31;-806480,0;0,34;262429000,0;-2372000,0;-2372000,0;-35130000,0;138120000,0;1335416000,0;260057000,0;121937000,0;-157336000,0;145501000,0;27198000,0;-33564480,0;-35130000,0;2054089000,0;135617000,0;140987000,0;140987000,0;-0,24917;-0,24917;-35130000,0;-35130000,0;0,0;-35130000,0;-27000,0;-35103000,0;-35103000,0;11539000,0;-23564000,0;-157336000,0;39033000,0;145501000,0;27198000,0;136745000,0;718673000,0;-16497000,0;745494000,0;118843000,0;855418000,0;1335416000,0;2190834000,0;2190834000,0;PTBL3;;;;;;626651000,0;;;;-1128000,0;;;1128000,0;;;;;;;;;;;;;;;;;;;;;
2022-12-31;407484,0;0,252;420608000,0;1617000,0;1617000,0;153098000,0;91969000,0;1251067000,0;422225000,0;330256000,0;-104283000,0;122438000,0;18155000,0;151888484,0;153098000,0;1880819000,0;314245000,0;140987200,0;140987200,0;1,0859;1,0859;153098000,0;153098000,0;0,0;153098000,0;-7000,0;156339000,0;156339000,0;51479000,0;207818000,0;-104283000,0;20807000,0;122438000,0;18155000,0;315862000,0;629752000,0;49260000,0;622537000,0;90165000,0;945614000,0;1251067000,0;2196681000,0;2196681000,0;PTBL3;;;;;;532372000,0;;;;1617000,0;;132000,0;-1617000,0;;;;;;;;;;;;;;;;;;;;;
2021-12-31;232,0;0,058;360148000,0;4000,0;4000,0;216173000,0;72216000,0;1085039000,0;360152000,0;287936000,0;-65139000,0;58427000,0;6586000,0;216169232,0;216173000,0;1623386000,0;;147623000,0;147623000,0;1,46436;1,46436;216173000,0;216173000,0;0,0;216173000,0;-49000,0;216222000,0;216222000,0;13287000,0;229509000,0;-65139000,0;13298000,0;58427000,0;6586000,0;288741000,0;538347000,0;60163000,0;492936000,0;71649000,0;827088000,0;1085039000,0;1912127000,0;1912127000,0;PTBL3;;;;;;421287000,0;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;
2024-06-30;-382052,5478;0,1562;78176209,0;-2445919,0;-2445919,0;19210788,0;32705259,0;632608454,0;75730290,0;43025031,0;2499551,0;5493516,0;751756,0;21274654,4522;19210788,0;705943497,0;;48046188,0;48046188,0;0,39984;0,39984;19210788,0;19210788,0;0,0;19210788,0;-14760848,0;33971636,0;33971636,0;3559879,0;37531515,0;2499551,0;-7241311,0;5493516,0;751756,0;40506784,0;73335043,0;1757823,0;87785506,0;54540904,0;113841827,0;632608454,0;746450281,0;746450281,0;PTNT3;;-953684,0;;;;33244602,0;;;;-16870,0;;16870,0;;;;;;;;;;;;;;;;;;;;;;
2023-06-30;-863837,938944;0,174799;126964054,0;-4941903,0;-4941903,0;48997920,0;29289386,0;698163799,0;122022151,0;92732765,0;-3256480,0;9592686,0;1425786,0;53075985,061056;48997920,0;751024244,0;;48046488,0;48046488,0;0,10198;0,10198;48997920,0;48997920,0;0,0;48997920,0;-19609385,0;68607306,0;68607306,0;14532773,0;83140079,0;-3256480,0;-4910420,0;9592686,0;1425786,0;90132958,0;52860445,0;-11254065,0;82270575,0;46398843,0;142993403,0;698163799,0;841157202,0;841157202,0;PTNT3;;2550371,0;;;;35871732,0;;;;-3970833,0;;3970833,0;-11204497,0;;;;;;;;;;;;;;;;;;;;;
2022-06-30;-581803,8254;0,2819;150449783,0;-2063866,0;-2063866,0;67507925,0;27459232,0;706764171,0;148385917,0;120926685,0;-8002312,0;12289883,0;1052448,0;68989987,1746;67507925,0;733009358,0;;48046635,0;48046635,0;1,40505;1,40505;67507925,0;67507925,0;0,0;67507925,0;-14629323,0;82137248,0;82137248,0;26499554,0;108636802,0;-8002312,0;-3235123,0;12289883,0;1052448,0;111003669,0;26245187,0;-17168932,0;78069688,0;43152303,0;137248856,0;706764171,0;844013027,0;844013027,0;PTNT3;;-236129,0;;;;34917385,0;;;;460780,0;;-460780,0;;;;;;;;;;;;;;;;;;;;;;
2021-06-30;0,0;0,154704;147186144,0;1351421,0;1351421,0;53106158,0;31076574,0;622021440,0;147186144,0;116109570,0;-5472080,0;29087365,0;23615285,0;53106158,0;53106158,0;665603729,0;;48046392,0;48046392,0;1,10531;1,10531;53106158,0;53106158,0;0,0;53106158,0;-20453390,0;73559548,0;73559548,0;13462657,0;87022205,0;-5472080,0;-3695197,0;29087365,0;23615285,0;92494285,0;43582289,0;2658526,0;63716357,0;39603655,0;136076574,0;622021440,0;758098014,0;758098014,0;PTNT3;-3326495,0;7535456,0;;;;24112702,0;;;;699267,0;;-699267,0;;;;;;;;;;;;;;;;;;;;;;
2024-06-30;-382052,5478;0,1562;78176209,0;-2445919,0;-2445919,0;19210788,0;32705259,0;632608454,0;75730290,0;43025031,0;2499551,0;5493516,0;751756,0;21274654,4522;19210788,0;705943497,0;;48046188,0;48046188,0;0,39984;0,39984;19210788,0;19210788,0;0,0;19210788,0;-14760848,0;33971636,0;33971636,0;3559879,0;37531515,0;2499551,0;-7241311,0;5493516,0;751756,0;40506784,0;73335043,0;1757823,0;87785506,0;54540904,0;113841827,0;632608454,0;746450281,0;746450281,0;PTNT4;;-953684,0;;;;33244602,0;;;;-16870,0;;16870,0;;;;;;;;;;;;;;;;;;;;;;
2023-06-30;-863837,938944;0,174799;126964054,0;-4941903,0;-4941903,0;48997920,0;29289386,0;698163799,0;122022151,0;92732765,0;-3256480,0;9592686,0;1425786,0;53075985,061056;48997920,0;751024244,0;;48046488,0;48046488,0;0,10198;0,10198;48997920,0;48997920,0;0,0;48997920,0;-19609385,0;68607306,0;68607306,0;14532773,0;83140079,0;-3256480,0;-4910420,0;9592686,0;1425786,0;90132958,0;52860445,0;-11254065,0;82270575,0;46398843,0;142993403,0;698163799,0;841157202,0;841157202,0;PTNT4;;2550371,0;;;;35871732,0;;;;-3970833,0;;3970833,0;-11204497,0;;;;;;;;;;;;;;;;;;;;;
2022-06-30;-581803,8254;0,2819;150449783,0;-2063866,0;-2063866,0;67507925,0;27459232,0;706764171,0;148385917,0;120926685,0;-8002312,0;12289883,0;1052448,0;68989987,1746;67507925,0;733009358,0;;48046635,0;48046635,0;1,40505;1,40505;67507925,0;67507925,0;0,0;67507925,0;-14629323,0;82137248,0;82137248,0;26499554,0;108636802,0;-8002312,0;-3235123,0;12289883,0;1052448,0;111003669,0;26245187,0;-17168932,0;78069688,0;43152303,0;137248856,0;706764171,0;844013027,0;844013027,0;PTNT4;;-236129,0;;;;34917385,0;;;;460780,0;;-460780,0;;;;;;;;;;;;;;;;;;;;;;
2021-06-30;0,0;0,154704;147186144,0;1351421,0;1351421,0;53106158,0;31076574,0;622021440,0;147186144,0;116109570,0;-5472080,0;29087365,0;23615285,0;53106158,0;53106158,0;665603729,0;;48046392,0;48046392,0;1,10531;1,10531;53106158,0;53106158,0;0,0;53106158,0;-20453390,0;73559548,0;73559548,0;13462657,0;87022205,0;-5472080,0;-3695197,0;29087365,0;23615285,0;92494285,0;43582289,0;2658526,0;63716357,0;39603655,0;136076574,0;622021440,0;758098014,0;758098014,0;PTNT4;-3326495,0;7535456,0;;;;24112702,0;;;;699267,0;;-699267,0;;;;;;;;;;;;;;;;;;;;;;
2024-12-31;-86406580,0;0,34;915665000,0;-254137000,0;-254137000,0;6579000,0;399783000,0;266321000,0;661528000,0;261745000,0;-189846000,0;260524000,0;121585000,0;174309420,0;6579000,0;1135255000,0;185348000,0;282414670,0;281323576,0;0,0233;0,02339;6579000,0;6579000,0;0,0;6579000,0;-8484000,0;15063000,0;15063000,0;-13842000,0;1221000,0;-189846000,0;50907000,0;260524000,0;121585000,0;445204000,0;868934000,0;69500000,0;223389000,0;100461000,0;1314138000,0;266321000,0;1580459000,0;1580459000,0;QUAL3;;;;399783000,0;399783000,0;122928000,0;;;;-252381000,0;;99990000,0;152391000,0;;;;;;975000,0;;;;;;;;;;;;;;;
2023-12-31;-51060076,6;0,3263;848303000,0;-156482000,0;-156482000,0;-82435000,0;475317000,0;368963000,0;691821000,0;216504000,0;-222942000,0;328131000,0;138776000,0;22986923,4;-82435000,0;1481599000,0;117493000,0;279596908,0;279248312,0;-0,2952;-0,2952;-82435000,0;-82435000,0;0,0;-82435000,0;-7060000,0;-75375000,0;-75375000,0;-36252000,0;-111627000,0;-222942000,0;33587000,0;328131000,0;138776000,0;268307000,0;1112636000,0;173609000,0;251251000,0;93908000,0;1380943000,0;368963000,0;1749906000,0;1749906000,0;QUAL3;;;;475317000,0;475317000,0;157343000,0;;;;-144146000,0;;35553000,0;108593000,0;;;;;;4864000,0;;;;;;;;;;;;;;;
